ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
na	NZ_CP141765.1	5018039	0.021	117	0.001	0	2997	0.060	2990	99.766	7	0.234	0	0.000	16047	0.320	625	0.012	0	0
na	NZ_AP022261.1	4907327	0.017	141	0.001	0	3498	0.071	3483	99.571	15	0.429	0	0.000	9445	0.192	0	0.000	0	0
na	NZ_CP022686.1	5055316	0.016	98	0.001	0	2527	0.050	2521	99.763	6	0.237	0	0.000	12054	0.238	0	0.000	0	0
na	NZ_CP135649.1	4717304	0.094	288	0.003	0	8971	0.190	8907	99.287	64	0.714	6	0.067	61684	1.308	65	0.001	2	127812
na	NZ_CP087290.1	5197709	0.192	3992	0.036	0	118741	2.284	118702	99.967	39	0.033	1	0.001	85249	1.640	33	0.001	4	186787
na	NZ_CP082774.1	5015239	0.011	38	0.000	0	1656	0.033	1614	97.464	42	2.536	0	0.000	7279	0.145	0	0.000	0	0
na	NZ_CP100500.1	5559392	0.037	334	0.003	0	8196	0.147	8182	99.829	14	0.171	0	0.000	28439	0.512	0	0.000	0	0
na	NZ_CP027440.1	4892666	0.050	94	0.001	0	2639	0.054	2626	99.507	13	0.493	0	0.000	41526	0.849	0	0.000	0	0
na	NZ_CP033762.1	4977723	0.014	858	0.008	0	800	0.016	777	97.125	23	2.875	0	0.000	10508	0.211	1612	0.032	0	0
na	NZ_CP068815.1	5192168	0.012	40	0.000	0	841	0.016	837	99.524	4	0.476	0	0.000	10052	0.194	0	0.000	1	478246
na	NZ_CP098223.1	4841244	0.019	272	0.002	0	5392	0.111	5340	99.036	52	0.964	0	0.000	10515	0.217	445	0.009	0	0
na	NZ_CP104598.1	4901141	0.038	121	0.001	0	3166	0.065	3149	99.463	17	0.537	0	0.000	25498	0.520	0	0.000	0	0
na	NZ_AP022811.1	5283470	0.057	180	0.002	0	4762	0.090	4743	99.601	19	0.399	0	0.000	43761	0.828	947	0.018	1	139748
na	NZ_AP027258.1	4968007	0.053	150	0.001	0	3580	0.072	3552	99.218	28	0.782	0	0.000	36013	0.725	0	0.000	0	0
na	NZ_AP019538.1	5071981	0.015	40	0.000	0	893	0.018	889	99.552	4	0.448	0	0.000	9833	0.194	0	0.000	0	0
na	NZ_AP021933.1	4928821	0.012	49	0.000	0	1689	0.034	1669	98.816	20	1.184	0	0.000	8322	0.169	0	0.000	0	0
na	NZ_AP022087.1	4996252	0.016	78	0.001	0	2070	0.041	2056	99.324	14	0.676	0	0.000	10410	0.208	0	0.000	0	0
na	NZ_CP054345.1	5023098	0.014	112	0.001	0	3672	0.073	3650	99.401	22	0.599	0	0.000	9746	0.194	0	0.000	1	380144
na	NC_011601.1	4965553	0.009	51	0.000	0	1225	0.025	1209	98.694	16	1.306	0	0.000	6633	0.134	0	0.000	0	0
na	NZ_CP028758.1	4902546	0.015	49	0.000	0	1135	0.023	1122	98.855	13	1.145	0	0.000	10649	0.217	0	0.000	0	0
na	NZ_CP128931.1	4990655	0.060	147	0.001	0	4105	0.082	4079	99.367	26	0.633	0	0.000	43609	0.874	0	0.000	1	122308
na	NZ_CP088131.1	4785944	0.093	278	0.002	0	8787	0.184	8777	99.886	10	0.114	0	0.000	64345	1.344	0	0.000	2	137908
na	NZ_CP069453.1	4666387	0.008	25	0.000	0	441	0.009	438	99.320	3	0.680	0	0.000	4472	0.096	0	0.000	0	0
na	NZ_AP022298.1	5121071	0.021	102	0.001	0	3830	0.075	3821	99.765	9	0.235	1	0.026	17441	0.341	577	0.011	0	0
na	NZ_CP098206.1	5072432	0.009	15	0.000	0	135	0.003	134	99.259	1	0.741	0	0.000	6360	0.125	147	0.003	0	0
na	NZ_CP045827.1	5570476	0.051	162	0.001	0	4140	0.074	4130	99.758	10	0.242	0	0.000	39747	0.714	0	0.000	0	0
na	NZ_CP081698.1	4777845	0.066	102	0.001	0	3253	0.068	3225	99.139	28	0.861	0	0.000	45387	0.950	28	0.001	1	93870
na	NZ_CP049204.1	4866137	0.022	80	0.001	0	2195	0.045	2186	99.590	9	0.410	0	0.000	13454	0.276	0	0.000	0	0
na	NZ_CP069559.1	5008199	0.010	38	0.000	0	1120	0.022	1106	98.750	14	1.250	0	0.000	6435	0.128	0	0.000	0	0
na	NZ_CP128970.1	5639055	0.045	492	0.004	0	12399	0.220	12380	99.847	19	0.153	0	0.000	34225	0.607	0	0.000	1	145529
na	NZ_OW967178.1	4863036	0.015	61	0.001	0	1425	0.029	1413	99.158	12	0.842	0	0.000	9989	0.205	0	0.000	0	0
na	NZ_CP080260.1	5366039	0.026	88	0.001	0	2451	0.046	2428	99.062	23	0.938	0	0.000	22514	0.420	0	0.000	1	276956
na	NZ_CP089930.1	4438520	0.006	60	0.001	0	1398	0.031	1335	95.494	63	4.506	0	0.000	3829	0.086	0	0.000	0	0
na	NZ_CP007390.1	4807977	0.123	1061	0.009	0	37483	0.780	37055	98.858	427	1.141	54	0.144	78007	1.622	1695	0.035	2	105856
na	NZ_LR134231.1	4594692	0.128	606	0.005	0	18977	0.413	18952	99.868	25	0.132	0	0.000	84217	1.833	0	0.000	2	94361
na	NZ_CP027457.1	5001754	0.023	82	0.001	0	2468	0.049	2440	98.865	28	1.135	0	0.000	16243	0.325	284	0.006	0	0
TOTAL	-	303216119	0.037	14699	0.131	0	398591	0.131	397073	99.619	1517	0.381	63	0.016	1510153	0.498	10274	0.003	23	2748087
