sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
SRR15209195	SRR15209243	na	NZ_CP049204.1	4866137	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	82913	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_OW967178.1	4863036	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP098223.1	4841244	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	525658	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP106924.1	4837116	300	0.0062	300	100.0000	300	100.0000	0	0.0000	300	100.0000	1	0.3333	1	100.0000	1	100.0000	0	0.0000	0	0.0000	244008	77.4073	398877	77.9965	0.9256
SRR15209195	SRR15209243	na	NZ_CP027550.1	4836918	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP110511.1	4814832	220	0.0046	220	100.0000	220	100.0000	0	0.0000	220	100.0000	1	0.4545	1	100.0000	1	100.0000	0	0.0000	0	0.0000	233794	39.1062	114665	100.0000	0.9762
SRR15209195	SRR15209243	na	NZ_CP030919.1	4810511	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	75109	0.0000	0.9844
SRR15209195	SRR15209243	na	NZ_CP007390.1	4807977	6564	0.1365	6449	98.2480	6289	97.5190	115	1.7520	6401	97.5168	350	5.3321	187	53.4286	84	24.0000	201	57.4286	42	12.0000	85396	39.1224	108238	50.5275	0.9775
SRR15209195	SRR15209243	na	NZ_CP088131.1	4785944	80	0.0017	80	100.0000	80	100.0000	0	0.0000	80	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP081698.1	4777845	28	0.0006	28	100.0000	28	100.0000	0	0.0000	28	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	67360	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP047600.1	4768611	303	0.0064	303	100.0000	303	100.0000	0	0.0000	303	100.0000	1	0.3300	1	100.0000	1	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP019267.1	4740860	196398	4.1427	196373	99.9873	196291	99.9582	25	0.0127	196316	99.9582	117	0.0596	35	29.9145	10	8.5470	60	51.2821	44	37.6068	268291	60.6308	283463	90.8609	0.9501
SRR15209195	SRR15209243	na	NZ_CP135649.1	4717304	748	0.0159	748	100.0000	735	98.2620	0	0.0000	735	98.2620	17	2.2727	4	23.5294	4	23.5294	2	11.7647	11	64.7059	0	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP069453.1	4666387	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP024147.1	4639454	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	255915	0.0000	0.9448
SRR15209195	SRR15209243	na	NZ_CP138428.1	4614072	56	0.0012	56	100.0000	56	100.0000	0	0.0000	56	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	53790	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP028750.1	4602860	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_LR134231.1	4594692	1779	0.0387	1779	100.0000	1778	99.9438	0	0.0000	1778	99.9438	2	0.1124	1	50.0000	1	50.0000	0	0.0000	1	50.0000	82814	0.0000	0	0.0000	1.0000
SRR15209195	SRR15209243	na	NZ_CP053730.1	4590822	67	0.0015	67	100.0000	67	100.0000	0	0.0000	67	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	29557	0.0000	76338	0.0000	0.9834
SRR15209195	SRR15209243	na	NZ_CP089930.1	4438520	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	263478	0.0000	0	0.0000	1.0000
