sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
A179.filter	SRR15209195	na	NZ_AP019538.1	5071981	628	0.0124	628	100.0000	626	99.6815	0	0.0000	626	99.6815	2	0.3185	0	0.0000	0	0.0000	0	0.0000	2	100.0000	470165	14.9679	207686	100.0000	0.9591
A179.filter	SRR15209195	na	NZ_CP095533.1	5071683	628	0.0124	625	99.5223	623	99.6800	3	0.4777	626	99.6815	5	0.7962	3	60.0000	0	0.0000	1	20.0000	4	80.0000	251907	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP022686.1	5055316	80	0.0016	80	100.0000	80	100.0000	0	0.0000	80	100.0000	3	3.7500	3	100.0000	3	100.0000	0	0.0000	0	0.0000	369830	0.0000	169550	0.0000	0.9665
A179.filter	SRR15209195	na	NZ_CP051751.1	5054966	612	0.0121	612	100.0000	593	96.8954	0	0.0000	593	96.8954	24	3.9216	5	20.8333	5	20.8333	11	45.8333	8	33.3333	45406	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP054345.1	5023098	389	0.0077	389	100.0000	384	98.7147	0	0.0000	384	98.7147	8	2.0566	3	37.5000	3	37.5000	4	50.0000	1	12.5000	342181	11.4235	99981	100.0000	0.9801
A179.filter	SRR15209195	na	NZ_CP071375.1	5022520	775	0.0154	773	99.7419	763	98.7063	2	0.2581	765	98.7097	13	1.6774	3	23.0769	1	7.6923	7	53.8462	4	30.7692	405867	3.8996	80895	100.0000	0.9839
A179.filter	SRR15209195	na	NZ_CP141765.1	5018039	410	0.0082	410	100.0000	409	99.7561	0	0.0000	409	99.7561	1	0.2439	0	0.0000	0	0.0000	1	100.0000	1	100.0000	226952	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP082774.1	5015239	517	0.0103	517	100.0000	515	99.6132	0	0.0000	515	99.6132	2	0.3868	0	0.0000	0	0.0000	1	50.0000	1	50.0000	417004	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP069559.1	5008199	195	0.0039	195	100.0000	187	95.8974	0	0.0000	187	95.8974	8	4.1026	0	0.0000	0	0.0000	0	0.0000	8	100.0000	268107	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP027457.1	5001754	1027	0.0205	1020	99.3184	1013	99.3137	7	0.6816	1020	99.3184	16	1.5579	9	56.2500	2	12.5000	6	37.5000	6	37.5000	315181	16.5467	82466	100.0000	0.9835
A179.filter	SRR15209195	na	NZ_AP022087.1	4996252	408	0.0082	405	99.2647	396	97.7778	3	0.7353	398	97.5490	14	3.4314	4	28.5714	2	14.2857	3	21.4286	10	71.4286	117149	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP128931.1	4990655	3220	0.0645	3220	100.0000	3186	98.9441	0	0.0000	3186	98.9441	73	2.2671	39	53.4247	39	53.4247	15	20.5479	19	26.0274	135763	55.0135	188005	83.6137	0.9623
A179.filter	SRR15209195	na	NZ_CP033762.1	4977723	183	0.0037	183	100.0000	183	100.0000	0	0.0000	183	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	38931	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_AP027258.1	4968007	751	0.0151	751	100.0000	745	99.2011	0	0.0000	745	99.2011	10	1.3316	4	40.0000	4	40.0000	3	30.0000	3	30.0000	309711	59.4890	277587	83.6268	0.9644
A179.filter	SRR15209195	na	NC_011601.1	4965553	419	0.0084	419	100.0000	396	94.5107	0	0.0000	396	94.5107	23	5.4893	0	0.0000	0	0.0000	1	4.3478	22	95.6522	196692	0.0000	143515	0.0000	0.9711
A179.filter	SRR15209195	na	NZ_CP073624.1	4950124	2475	0.0500	2461	99.4343	2411	97.9683	14	0.5657	2424	97.9394	99	4.0000	48	48.4848	35	35.3535	29	29.2929	36	36.3636	193469	19.4181	59926	100.0000	0.9879
A179.filter	SRR15209195	na	NZ_CP104371.1	4936877	239	0.0048	236	98.7448	232	98.3051	3	1.2552	235	98.3264	7	2.9289	3	42.8571	0	0.0000	3	42.8571	3	42.8571	226424	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP134358.1	4936594	221	0.0045	221	100.0000	217	98.1900	0	0.0000	217	98.1900	4	1.8100	0	0.0000	0	0.0000	3	75.0000	1	25.0000	223623	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_AP021933.1	4928821	40	0.0008	40	100.0000	40	100.0000	0	0.0000	40	100.0000	1	2.5000	1	100.0000	1	100.0000	0	0.0000	0	0.0000	125949	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_AP022261.1	4907327	251	0.0051	251	100.0000	250	99.6016	0	0.0000	250	99.6016	2	0.7968	1	50.0000	1	50.0000	1	50.0000	0	0.0000	417034	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP028758.1	4902546	90	0.0018	90	100.0000	90	100.0000	0	0.0000	90	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	230164	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP104598.1	4901141	2831	0.0578	2825	99.7881	2811	99.5044	6	0.2119	2817	99.5055	25	0.8831	11	44.0000	5	20.0000	7	28.0000	10	40.0000	254096	56.0410	394793	68.1319	0.9278
A179.filter	SRR15209195	na	NZ_CP023386.1	4900891	329	0.0067	329	100.0000	328	99.6960	0	0.0000	328	99.6960	1	0.3040	0	0.0000	0	0.0000	1	100.0000	0	0.0000	207971	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_AP023197.1	4894769	1350	0.0276	1349	99.9259	1339	99.2587	1	0.0741	1340	99.2593	15	1.1111	5	33.3333	4	26.6667	7	46.6667	4	26.6667	259248	30.8515	546876	34.2531	0.8883
A179.filter	SRR15209195	na	NZ_CP027440.1	4892666	270	0.0055	270	100.0000	268	99.2593	0	0.0000	268	99.2593	2	0.7407	0	0.0000	0	0.0000	1	50.0000	1	50.0000	288295	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP095540.1	4880747	10690	0.2190	10675	99.8597	10542	98.7541	15	0.1403	10557	98.7558	148	1.3845	15	10.1351	0	0.0000	143	96.6216	3	2.0270	220925	49.8513	73702	100.0000	0.9563
A179.filter	SRR15209195	na	NZ_ABACVG020000001.1	4878159	811	0.0166	809	99.7534	738	91.2237	2	0.2466	740	91.2454	75	9.2478	4	5.3333	2	2.6667	44	58.6667	29	38.6667	631227	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP049204.1	4866137	356	0.0073	356	100.0000	356	100.0000	0	0.0000	356	100.0000	1	0.2809	1	100.0000	1	100.0000	0	0.0000	0	0.0000	221205	5.1066	82913	100.0000	0.9830
A179.filter	SRR15209195	na	NZ_OW967178.1	4863036	212	0.0044	212	100.0000	210	99.0566	0	0.0000	210	99.0566	4	1.8868	2	50.0000	2	50.0000	2	50.0000	0	0.0000	251167	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP098223.1	4841244	106	0.0022	104	98.1132	99	95.1923	2	1.8868	101	95.2830	11	10.3774	6	54.5455	4	36.3636	2	18.1818	4	36.3636	655681	21.1126	525658	100.0000	0.8914
A179.filter	SRR15209195	na	NZ_CP106924.1	4837116	2033	0.0420	2030	99.8524	2025	99.7537	3	0.1476	2028	99.7541	8	0.3935	3	37.5000	0	0.0000	4	50.0000	3	37.5000	116912	54.8438	244008	49.2275	0.9487
A179.filter	SRR15209195	na	NZ_CP027550.1	4836918	573	0.0118	573	100.0000	571	99.6510	0	0.0000	571	99.6510	10	1.7452	8	80.0000	8	80.0000	0	0.0000	2	20.0000	283226	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP110511.1	4814832	2024	0.0420	2023	99.9506	2016	99.6540	1	0.0494	2017	99.6542	11	0.5435	4	36.3636	3	27.2727	4	36.3636	4	36.3636	116006	44.3167	233794	51.5116	0.9514
A179.filter	SRR15209195	na	NZ_CP030919.1	4810511	1943	0.0404	1913	98.4560	1896	99.1113	30	1.5440	1924	99.0221	49	2.5219	30	61.2245	3	6.1224	31	63.2653	10	20.4082	99910	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP007390.1	4807977	9771	0.2032	9552	97.7587	9361	98.0004	219	2.2413	9572	97.9634	467	4.7794	268	57.3876	75	16.0600	166	35.5460	192	41.1135	56755	26.2550	85396	39.1224	0.9822
A179.filter	SRR15209195	na	NZ_CP088131.1	4785944	3964	0.0828	3944	99.4955	3911	99.1633	20	0.5045	3931	99.1675	66	1.6650	33	50.0000	14	21.2121	36	54.5455	14	21.2121	63135	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP081698.1	4777845	2693	0.0564	2660	98.7746	2642	99.3233	33	1.2254	2675	99.3316	59	2.1909	41	69.4915	14	23.7288	18	30.5085	28	47.4576	71970	23.9975	67360	50.0653	0.9859
A179.filter	SRR15209195	na	NZ_CP047600.1	4768611	822	0.0172	821	99.8783	810	98.6602	1	0.1217	811	98.6618	12	1.4599	1	8.3333	0	0.0000	4	33.3333	8	66.6667	396439	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP019267.1	4740860	378657	7.9871	378530	99.9665	378436	99.9752	127	0.0335	378563	99.9752	241	0.0636	147	60.9959	20	8.2988	113	46.8880	103	42.7386	24712	79.3177	268291	13.6978	0.9462
A179.filter	SRR15209195	na	NZ_CP135649.1	4717304	5824	0.1235	5817	99.8798	5803	99.7593	7	0.1202	5810	99.7596	26	0.4464	12	46.1538	5	19.2308	14	53.8462	7	26.9231	150076	0.0000	0	0.0000	0.9928
A179.filter	SRR15209195	na	NZ_CP069453.1	4666387	386	0.0083	386	100.0000	382	98.9637	0	0.0000	382	98.9637	9	2.3316	5	55.5556	5	55.5556	1	11.1111	3	33.3333	188249	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP024147.1	4639454	276	0.0059	275	99.6377	274	99.6364	1	0.3623	275	99.6377	2	0.7246	1	50.0000	0	0.0000	0	0.0000	1	50.0000	234204	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_CP138428.1	4614072	2197	0.0476	2194	99.8635	2187	99.6809	3	0.1365	2190	99.6814	17	0.7738	10	58.8235	7	41.1765	4	23.5294	6	35.2941	198152	6.9820	53790	100.0000	0.9883
A179.filter	SRR15209195	na	NZ_CP028750.1	4602860	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	154021	0.0000	0	0.0000	1.0000
A179.filter	SRR15209195	na	NZ_LR134231.1	4594692	16017	0.3486	15980	99.7690	15935	99.7184	37	0.2310	15972	99.7190	82	0.5120	37	45.1220	0	0.0000	58	70.7317	25	30.4878	41989	35.7046	82814	63.8165	0.9820
A179.filter	SRR15209195	na	NZ_CP053730.1	4590822	2502	0.0545	2497	99.8002	2475	99.1189	5	0.1998	2480	99.1207	40	1.5987	18	45.0000	13	32.5000	7	17.5000	19	47.5000	29106	0.0000	29557	0.0000	0.9936
A179.filter	SRR15209195	na	NZ_CP089930.1	4438520	1945	0.0438	1935	99.4859	1870	96.6408	10	0.5141	1879	96.6067	107	5.5013	41	38.3178	32	29.9065	30	28.0374	45	42.0561	0	0.0000	263478	0.0000	0.9406
