sample1	sample2	ref	scaffold	length	common	commonPct	single	singlePct	singleAgree	singleAgreePct	multi	multiPct	sharedAlleles	sharedAllelesPct	variants	variantPct	commonVariant	commonVariantPct	variantExact	variantExactPct	AnotB	AnotBpct	BnotA	BnotApct	Agaps	AgapPct	Bgaps	BgapPct	gapJaccardSim
31271121	A179.filter	na	NZ_CP073624.1	4950124	181	0.0037	181	100.0000	179	98.8950	0	0.0000	179	98.8950	3	1.6575	1	33.3333	1	33.3333	2	66.6667	0	0.0000	680950	56.8833	193469	95.7156	0.8844
31271121	A179.filter	na	NZ_CP104371.1	4936877	259	0.0052	259	100.0000	257	99.2278	0	0.0000	257	99.2278	4	1.5444	2	50.0000	2	50.0000	0	0.0000	2	50.0000	332418	51.0354	226424	57.4171	0.9363
31271121	A179.filter	na	NZ_CP134358.1	4936594	362	0.0073	362	100.0000	357	98.6188	0	0.0000	357	98.6188	5	1.3812	0	0.0000	0	0.0000	4	80.0000	1	20.0000	487953	40.6668	223623	55.5488	0.9089
31271121	A179.filter	na	NZ_AP021933.1	4928821	359	0.0073	359	100.0000	353	98.3287	0	0.0000	353	98.3287	6	1.6713	0	0.0000	0	0.0000	5	83.3333	1	16.6667	524236	16.8888	125949	53.5534	0.9002
31271121	A179.filter	na	NZ_AP022261.1	4907327	201	0.0041	201	100.0000	200	99.5025	0	0.0000	200	99.5025	1	0.4975	0	0.0000	0	0.0000	0	0.0000	1	100.0000	411086	64.5339	417034	45.7054	0.9228
31271121	A179.filter	na	NZ_CP028758.1	4902546	425	0.0087	424	99.7647	418	98.5849	1	0.2353	419	98.5882	9	2.1176	3	33.3333	2	22.2222	5	55.5556	2	22.2222	547509	55.2411	230164	78.5783	0.9089
31271121	A179.filter	na	NZ_CP104598.1	4901141	531	0.0108	530	99.8117	524	98.8679	1	0.1883	525	98.8701	12	2.2599	6	50.0000	5	41.6667	4	33.3333	2	16.6667	690573	37.2517	254096	83.7959	0.8866
31271121	A179.filter	na	NZ_CP023386.1	4900891	166	0.0034	166	100.0000	162	97.5904	0	0.0000	162	97.5904	4	2.4096	0	0.0000	0	0.0000	1	25.0000	3	75.0000	215487	40.8883	207971	30.2307	0.9638
31271121	A179.filter	na	NZ_AP023197.1	4894769	661	0.0135	661	100.0000	641	96.9743	0	0.0000	641	96.9743	20	3.0257	0	0.0000	0	0.0000	14	70.0000	6	30.0000	738485	41.4137	259248	86.2217	0.8781
31271121	A179.filter	na	NZ_CP027440.1	4892666	322	0.0066	318	98.7578	307	96.5409	4	1.2422	311	96.5839	15	4.6584	4	26.6667	0	0.0000	8	53.3333	7	46.6667	467278	69.9106	288295	89.9759	0.9435
31271121	A179.filter	na	NZ_CP095540.1	4880747	86	0.0018	86	100.0000	86	100.0000	0	0.0000	86	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	270052	54.1259	220925	37.8631	0.9447
31271121	A179.filter	na	NZ_ABACVG020000001.1	4878159	151	0.0031	151	100.0000	150	99.3377	0	0.0000	150	99.3377	1	0.6623	0	0.0000	0	0.0000	1	100.0000	0	0.0000	258453	34.9228	631227	5.1394	0.9470
31271121	A179.filter	na	NZ_CP049204.1	4866137	246	0.0051	246	100.0000	245	99.5935	0	0.0000	245	99.5935	7	2.8455	6	85.7143	6	85.7143	0	0.0000	1	14.2857	462075	66.5959	221205	81.0090	0.9208
31271121	A179.filter	na	NZ_OW967178.1	4863036	87	0.0018	87	100.0000	82	94.2529	0	0.0000	82	94.2529	5	5.7471	0	0.0000	0	0.0000	4	80.0000	1	20.0000	451627	51.4307	251167	59.1272	0.9123
31271121	A179.filter	na	NZ_CP098223.1	4841244	311	0.0064	311	100.0000	294	94.5338	0	0.0000	294	94.5338	19	6.1093	2	10.5263	2	10.5263	11	57.8947	6	31.5789	397099	70.3140	655681	12.3388	0.9180
31271121	A179.filter	na	NZ_CP106924.1	4837116	1975	0.0408	1974	99.9494	1968	99.6960	1	0.0506	1969	99.6962	14	0.7089	8	57.1429	7	50.0000	4	28.5714	2	14.2857	432915	28.2596	116912	100.0000	0.9288
31271121	A179.filter	na	NZ_CP027550.1	4836918	410	0.0085	409	99.7561	392	95.8435	1	0.2439	393	95.8537	18	4.3902	1	5.5556	0	0.0000	15	83.3333	3	16.6667	459014	35.6251	283226	29.6689	0.9051
31271121	A179.filter	na	NZ_CP110511.1	4814832	821	0.0171	820	99.8782	807	98.4146	1	0.1218	808	98.4166	16	1.9488	3	18.7500	2	12.5000	6	37.5000	9	56.2500	476380	41.8809	116006	78.4339	0.9120
31271121	A179.filter	na	NZ_CP030919.1	4810511	611	0.0127	598	97.8723	572	95.6522	13	2.1277	585	95.7447	45	7.3650	19	42.2222	6	13.3333	23	51.1111	14	31.1111	520187	37.7787	99910	91.1160	0.9022
31271121	A179.filter	na	NZ_CP007390.1	4807977	463	0.0096	452	97.6242	435	96.2389	11	2.3758	446	96.3283	29	6.2635	12	41.3793	1	3.4483	16	55.1724	8	27.5862	453782	31.5982	56755	100.0000	0.9099
31271121	A179.filter	na	NZ_CP088131.1	4785944	334	0.0070	334	100.0000	334	100.0000	0	0.0000	334	100.0000	1	0.2994	1	100.0000	1	100.0000	0	0.0000	0	0.0000	635074	25.5737	63135	100.0000	0.8722
31271121	A179.filter	na	NZ_CP081698.1	4777845	763	0.0160	763	100.0000	746	97.7720	0	0.0000	746	97.7720	21	2.7523	4	19.0476	4	19.0476	16	76.1905	1	4.7619	541214	17.5602	71970	91.6368	0.8966
31271121	A179.filter	na	NZ_CP047600.1	4768611	520	0.0109	519	99.8077	509	98.0732	1	0.1923	510	98.0769	15	2.8846	5	33.3333	4	26.6667	5	33.3333	6	40.0000	454639	59.1817	396439	46.2285	0.9047
31271121	A179.filter	na	NZ_CP019267.1	4740860	517179	10.9090	517046	99.9743	516970	99.9853	133	0.0257	517102	99.9851	258	0.0499	181	70.1550	55	21.3178	73	28.2946	126	48.8372	164646	27.1364	24712	100.0000	0.9703
31271121	A179.filter	na	NZ_CP135649.1	4717304	76	0.0016	76	100.0000	75	98.6842	0	0.0000	75	98.6842	1	1.3158	0	0.0000	0	0.0000	1	100.0000	0	0.0000	580679	43.9403	150076	100.0000	0.8942
31271121	A179.filter	na	NZ_CP069453.1	4666387	198	0.0042	195	98.4848	193	98.9744	3	1.5152	196	98.9899	5	2.5253	3	60.0000	0	0.0000	1	20.0000	4	80.0000	508992	25.5686	188249	23.9146	0.8909
31271121	A179.filter	na	NZ_CP024147.1	4639454	35	0.0008	35	100.0000	35	100.0000	0	0.0000	35	100.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	0	0.0000	466487	49.6466	234204	45.3801	0.9093
31271121	A179.filter	na	NZ_CP138428.1	4614072	726	0.0157	726	100.0000	709	97.6584	0	0.0000	709	97.6584	19	2.6171	2	10.5263	2	10.5263	15	78.9474	2	10.5263	401082	34.4172	198152	50.9346	0.9168
31271121	A179.filter	na	NZ_CP028750.1	4602860	78	0.0017	78	100.0000	76	97.4359	0	0.0000	76	97.4359	2	2.5641	0	0.0000	0	0.0000	0	0.0000	2	100.0000	137710	47.4149	154021	21.7308	0.9701
31271121	A179.filter	na	NZ_LR134231.1	4594692	471	0.0103	470	99.7877	465	98.9362	1	0.2123	466	98.9384	6	1.2739	1	16.6667	0	0.0000	5	83.3333	1	16.6667	377023	19.6659	41989	100.0000	0.9199
31271121	A179.filter	na	NZ_CP053730.1	4590822	1394	0.0304	1390	99.7131	1365	98.2014	4	0.2869	1369	98.2066	36	2.5825	11	30.5556	7	19.4444	18	50.0000	11	30.5556	339908	8.7959	29106	59.1940	0.9281
31271121	A179.filter	na	NZ_CP089930.1	4438520	160	0.0036	160	100.0000	158	98.7500	0	0.0000	158	98.7500	2	1.2500	0	0.0000	0	0.0000	2	100.0000	0	0.0000	710479	0.0000	0	0.0000	0.8399
